,profile_name,subscriber,view,video,country,category,since,last_subscriber_30,last_view_30,min_month_earnings,max_month_earnings,2016_views,2017_views,2018_views,2019_views,2020_views,2021_views,2022_views,2023_views,2024_views,2016_subscribers,2017_subscribers,2018_subscribers,2019_subscribers,2020_subscribers,2021_subscribers,2022_subscribers,2023_subscribers,2024_subscribers
2761,Abuzar Editz,6390,2100034,70,Saudi Arabia (SA),general,2021,0,1822,0,4,0,0,0,0,0,0,0,2059923,40111,0,0,0,0,0,0,0,6640,250
2762,Mohamed Betteoui,6370,2077858,53,Saudi Arabia (SA),People & Blogs,2017,6370,2077858,779,4680,0,2077858,0,0,0,0,0,0,0,0,6370,0,0,0,0,0,0,0
2763,Fhd Fn Br,6370,2340660,741,Saudi Arabia (SA),Gaming,2017,0,4022,1,9,0,0,0,0,0,0,0,2228647,112013,0,0,0,0,0,0,0,6420,50
2764,The Pe Ry,6360,585824,116,Saudi Arabia (SA),Gaming,2011,0,27,0,0,0,573333,6115,1932,1236,1893,539,447,329,0,6679,56,53,50,80,30,30,20
2765, #You Tube4animal,6330,1016643,1386,Saudi Arabia (SA),People & Blogs,2014,320,90485,33,203,0,0,0,0,0,0,0,558808,457835,0,0,0,0,0,0,0,3430,2900
2766,قناة الشيخ احمد ديدات   Ahmed Deedat,6326,437,30,Saudi Arabia (SA),People & Blogs,2014,-50,510,0,1,128857,128420,0,0,0,0,0,0,0,6069,257,0,0,0,0,0,0,0
2767,تعلم مع طفلك,6290,395285,162,Saudi Arabia (SA),Comedy,2016,10,3474,1,7,0,844767,100468,164284,898495,84648,163765,81515,55269,0,0,0,0,0,0,5710,330,250
2768,كن مع الله,6280,497356,13,Saudi Arabia (SA),People & Blogs,2016,0,3,0,0,0,1515,194997,298657,658,932,445,97,55,0,2656,1846,1998,50,70,40,40,20
2769,اخبار سياسة عربية وخليجية Hd,6260,1937446,304,Saudi Arabia (SA),News & Politics,2017,300,91280,34,205,0,0,1058537,878909,0,0,0,0,0,0,0,3164,3096,0,0,0,0,0
2770,القناة الأولى,6260,0,0,Saudi Arabia (SA),People & Blogs,2013,0,0,0,0,4833971,271070,81631,1757034,3429638,0,0,0,0,0,0,0,0,0,0,6310,20,30
2771,Dapur Arab  Semua Resep,6250,448095,296,Saudi Arabia (SA),Howto & Style,2018,10,2215,0,4,0,0,0,0,0,0,0,407737,40358,0,0,0,0,0,0,0,5960,290
2772,Line Saudi Arabia,6230,816213,76,Saudi Arabia (SA),Entertainment,2015,10,233,0,0,669016,30556,29463,23040,21855,19190,9479,6834,6780,5333,63,131,83,90,300,80,80,70
2773,N M (Nasser Al Khazim),6210,0,0,Saudi Arabia (SA),Music,2009,0,0,0,0,0,2628855,149591,120963,105898,414030,2349351,0,0,0,5759,5759,0,0,0,6300,40,50
2774,Riyadh Sy,6154,2324389,170,Saudi Arabia (SA),People & Blogs,2010,1650,4506420,1690,10100,0,2324389,0,0,0,0,0,0,0,0,6154,0,0,0,0,0,0,0
2775,Apple Head,6090,2428203,27,Saudi Arabia (SA),People & Blogs,2012,0,247,0,0,0,0,0,0,2388384,15540,12098,7711,4470,0,0,0,0,6170,40,10,10,20
2776,Abdualziz 099,6090,0,0,Saudi Arabia (SA),Gaming,2013,0,0,0,0,146589,109668,1763,1677,735,2075,1829,260,45260,4435,914,106,75,0,470,160,0,70
2777,Meri Shayari Tumse Hi,6090,2218612,76,Saudi Arabia (SA),People & Blogs,2017,0,1912,0,4,0,0,0,0,0,0,2186229,24540,7843,0,0,0,0,0,0,6130,0,40
2778,Mol5sat   ملخصات,6085,478219,63,Saudi Arabia (SA),Sports,2016,6085,478219,179,1080,478219,0,0,0,0,0,0,0,0,6085,0,0,0,0,0,0,0,0
2779,City Of Superheroes,6060,1838884,78,Saudi Arabia (SA),Entertainment,2016,1485,669540,251,1510,177520,1661364,0,0,0,0,0,0,0,0,6060,0,0,0,0,0,0,0
2780,جوجو Giming,6040,63,1,Saudi Arabia (SA),Film & Animation,2016,0,0,0,0,610225,1952032,2562257,15410,18328,33703,23,2,3,1844,5252,398,298,120,120,50,40,30
2781,كتكات / Kitkat,6030,735201,234,Saudi Arabia (SA),Gaming,2014,0,86,0,0,0,0,708417,12330,6233,3741,1972,1511,997,0,0,6533,63,80,180,90,50,40
2782,Snap Filter,6040,375857,14,Saudi Arabia (SA),People & Blogs,2016,10,31,0,0,0,247196,66318,33970,16268,8647,2252,757,449,0,2737,1270,623,430,620,140,140,80
2783,ضحك وبس,6020,7328872,1187,Saudi Arabia (SA),People & Blogs,2015,0,6967,2,15,0,2759601,1061524,481042,694100,1559313,435560,195177,142555,0,1302,1346,492,600,1650,370,170,90
2784,Mohamed Ahmed,6000,78310,193,Saudi Arabia (SA),Entertainment,2017,0,57,0,0,0,72967,0,0,0,0,0,0,5343,0,6624,0,0,0,0,0,0,624
2785,الأكلبي,5980,0,0,Saudi Arabia (SA),Comedy,2016,0,0,0,0,0,234004,1137970,317382,76935,138959,1270486,0,0,0,0,0,6020,30,130,60,70,70
2786,سهام سعود,5970,2479079,9,Saudi Arabia (SA),People & Blogs,2012,0,1589,0,3,0,1852953,235812,200581,74548,65623,11621,12916,25025,0,5031,535,374,60,20,50,20,20
2787,Abo Zuad Al Yzedi,5950,576282,2,Saudi Arabia (SA),Comedy,2013,0,2184,0,4,0,716599,664959,47464,83622,79686,186313,67209,60348,0,0,0,0,0,0,5500,250,200
2788,Professional Vision,5930,3164600,249,Saudi Arabia (SA),Education,2007,0,447,0,1,1611857,1213676,154101,74295,49623,34705,6493,10078,9772,3160,2642,20,88,70,50,40,10,50
2789,Faisal,5900,315,2,Saudi Arabia (SA),Sports,2017,0,1,0,0,0,515844,238260,42998,7402,804288,90,5,4,0,6295,107,122,90,110,90,50,40
2790,عزكس /3zx,5820,263398,118,Saudi Arabia (SA),general,2015,10,1149,0,2,0,0,0,0,0,0,0,86210,177188,0,0,0,0,0,0,0,3490,2330
2791,Al B6ran,5810,294741,68,Saudi Arabia (SA),Gaming,2013,0,112,0,0,232480,26483,15426,5851,5108,3987,2272,2026,1108,5957,300,23,104,90,80,50,50,50
2792,X Ra Ge,5780,31308,5,Saudi Arabia (SA),general,2016,-10,620,0,1,0,0,0,0,0,0,0,22000,9308,0,0,0,0,0,0,0,5820,40
2793,Alhamrani,5770,7338827,49,Saudi Arabia (SA),Music,2015,60,129576,48,291,0,0,142788,216423,150175,1731840,815770,1463778,2818053,0,0,423,446,291,1200,510,1000,1900
2794,للأطفال متعة التلفزيون,5715,3744508,232,Saudi Arabia (SA),Entertainment,2009,8760,11348250,4260,25500,0,3744508,0,0,0,0,0,0,0,0,5715,0,0,0,0,0,0,0
2795,Dtb   دي تي بي,5710,395806,24,Saudi Arabia (SA),Music,2009,-10,50,0,0,0,344626,27167,9151,3952,3547,3153,2351,1859,0,5875,199,44,90,100,60,30,40
2796,عبدالعزيز   3z Fa H,5710,0,0,Saudi Arabia (SA),Music,2012,0,0,0,0,0,0,0,0,2382722,110680,2493402,0,0,0,0,0,0,0,0,5780,40,30
2797,D7my   الحوطي,5700,56371,10,Saudi Arabia (SA),Gaming,2013,0,11,0,0,36740,9775,4244,3765,1382,187,137,80,61,2816,1078,1095,871,90,90,90,40,30
2798,Abu Theeb | ابو ذيب,5700,0,0,Saudi Arabia (SA),People & Blogs,2016,-10,0,0,0,0,2687649,325963,565770,198744,2646586,0,0,0,0,0,0,5850,160,6010,5820,60,60
2799,تيتو قروب,5697,4073587,317,Saudi Arabia (SA),Comedy,2014,8175,9973800,3740,22400,0,0,4073587,0,0,0,0,0,0,0,0,5697,0,0,0,0,0,0
2800,سيارات Cars العربي,5680,1462258,170,Saudi Arabia (SA),Autos & Vehicles,2019,30,8289,3,18,0,0,0,0,0,0,0,1318000,144258,0,0,0,0,0,0,0,5340,340
2801,Jeep 2014,5650,2741216,80,Saudi Arabia (SA),Autos & Vehicles,2008,10,3716,1,8,0,0,0,0,2218548,226646,151365,86986,57671,0,0,0,0,4430,670,350,130,70
2802,مشاهيري,5630,0,0,Saudi Arabia (SA),People & Blogs,2017,0,0,0,0,0,0,0,590133,315296,192902,53951,1152282,0,0,0,0,3520,1160,840,140,0,30
2803,ᵃᶰᵍᵉˡ,5610,0,0,Saudi Arabia (SA),People & Blogs,2018,0,0,0,0,0,0,0,0,0,0,0,1591418,1591418,0,0,0,0,0,0,0,5400,210
2804,Fabre12torres,5580,4990259,87,Saudi Arabia (SA),Sports,2010,10,2161,0,4,0,0,0,0,0,0,0,4895221,95038,0,0,0,0,0,0,0,5410,170
2805,En Su E Sports,5580,57891,25,Saudi Arabia (SA),People & Blogs,2014,0,21,0,0,0,0,0,0,50432,5557,806,635,461,0,0,0,0,5680,20,40,20,20
2806,Cheer Up L چير اب,5570,448623,46,Saudi Arabia (SA),Film & Animation,2016,0,85,0,0,36087,162368,119047,65761,27442,22515,7622,5738,2043,1092,2262,1637,679,150,10,90,80,70
2807,Noura’s Channel,5540,410723,8,Saudi Arabia (SA),general,2015,0,15,0,0,0,0,0,0,0,0,0,406369,4354,0,0,0,0,0,0,0,5450,90
2808,J97 Official,5540,7743,10,Saudi Arabia (SA),Entertainment,2015,0,1,0,0,0,0,7370,187,87,47,33,11,8,0,0,5825,55,60,130,70,50,40
2809,Liomo9,5520,1782356,137,Saudi Arabia (SA),Sports,2016,6060,279850,104,629,0,1002349,780007,0,0,0,0,0,0,0,0,5520,0,0,0,0,0,0
2810,قمة الرياض Riyadh Summit,5520,17416841,16,Saudi Arabia (SA),News & Politics,2017,0,504,0,1,0,17074679,109745,66186,20964,64694,55189,15527,9857,0,5629,11,48,50,40,10,20,30
2811,Kd Mart المهند الكدم,5510,446176,44,Saudi Arabia (SA),Film & Animation,2007,0,136,0,0,0,1744748,1338353,12244,8755,11382,13121,6477,5312,0,4284,405,101,260,150,190,80,40
2812,Baynr   باينر,5500,995685,74,Saudi Arabia (SA),general,2016,0,251,0,0,0,0,0,0,0,0,0,975068,20617,0,0,0,0,0,0,0,5520,20
2813,عدسة ابواحمد,5480,325246,32,Saudi Arabia (SA),People & Blogs,2014,10,3962,1,8,0,9009,5915,2401,72,15074,12839,162419,129491,0,4338,800,128,40,60,50,270,250
2814,Omar Anbatawi,5460,404104,18,Saudi Arabia (SA),Music,2019,0,0,0,0,0,0,0,0,0,0,0,340337,63767,0,0,0,0,0,0,0,4380,1080
2815,الجيش السلماني,5450,3212470,57,Saudi Arabia (SA),People & Blogs,2012,0,1544,0,3,2522589,360068,113112,63057,39277,63411,26631,15036,9289,2601,1973,964,58,20,10,10,20,30
2816,زاد المعرفة I زود معلوماتك,5420,1401839,15,Saudi Arabia (SA),Entertainment,2017,0,426,0,0,0,0,0,1296508,24391,31640,27323,14800,7177,0,0,0,4810,120,200,180,80,30
2817,Misc Hd   منوعات,5400,2622851,232,Saudi Arabia (SA),News & Politics,2013,10,3532,1,7,0,1920875,164262,87625,100969,151855,90683,68322,38260,0,4316,342,232,150,170,70,80,40
2818,Kriazy,5380,83072,31,Saudi Arabia (SA),People & Blogs,2016,0,276,0,0,1094664,2624032,479280,3239416,144,7189,33564,33218,8957,0,0,0,0,0,0,5340,50,10
2819,Expert,5330,257277,36,Saudi Arabia (SA),Gaming,2012,0,441,0,0,0,0,0,0,0,0,0,110393,146884,0,0,0,0,0,0,0,5320,10
2820,Scorpion L سكور,5330,296482,158,Saudi Arabia (SA),general,2020,110,11690,4,26,0,0,0,0,0,0,0,170524,125958,0,0,0,0,0,0,0,4020,1310
2821,مستشفيات دله   Dallah Hospitals,5310,15011829,290,Saudi Arabia (SA),general,2014,60,221903,83,499,0,0,0,0,1705628,2323631,2657502,6371502,1953566,0,0,0,0,2120,540,870,830,950
2822,Ayah ملهمه,5300,7766890,1330,Saudi Arabia (SA),general,2019,0,2843,1,6,0,0,0,0,0,0,0,7766890,0,0,0,0,0,0,0,0,5300,0
2823,S3od F,5280,0,0,Saudi Arabia (SA),People & Blogs,2015,0,0,0,0,0,383102,552500,837246,1772848,0,0,0,0,0,1086,1272,1862,1300,90,60,60,30
2824,Lalla Land,5260,0,0,Saudi Arabia (SA),Entertainment,2016,0,0,0,0,0,0,0,0,0,0,322584,322584,0,0,0,0,0,0,0,5340,40,40
2825,Nhạc Tik Tok,5250,607,2,Saudi Arabia (SA),People & Blogs,2018,0,0,0,0,0,0,0,8292,7612,506,620,28,13,0,0,0,5490,90,80,30,60,40
2826,Slime 3arabi   سلايم عربي,5238,0,0,Saudi Arabia (SA),Entertainment,2016,30,5610017,0,2100,2086665,2086665,0,0,0,0,0,0,0,4793,445,0,0,0,0,0,0,0
2827,روعة الطعم  مع رنوش,5210,351344,83,Saudi Arabia (SA),People & Blogs,2018,0,1650,0,3,0,0,0,0,0,0,0,328677,22667,0,0,0,0,0,0,0,5150,60
2828,قصص اوم نوم   Om Nom Stories,5150,738613,47,Saudi Arabia (SA),Entertainment,2016,10,2352,0,5,0,84463,105596,74881,89981,209064,62956,50050,61622,0,759,972,549,850,1410,30,210,430
2829,نواف الغامدي,5150,608551,43,Saudi Arabia (SA),People & Blogs,2012,0,410,0,0,0,0,0,0,0,0,0,597278,11273,0,0,0,0,0,0,0,5140,10
2830,مقاطع وتصاميم دينية,5140,1392,3,Saudi Arabia (SA),general,2010,0,27,0,0,0,0,0,0,0,0,0,925,467,0,0,0,0,0,0,0,5170,30
2831,المجمدة السا   سبايدرمان & لعبة الوحش,5131,1327732,52,Saudi Arabia (SA),Education,2008,33080,7495950,2810,16900,0,1327732,0,0,0,0,0,0,0,0,5131,0,0,0,0,0,0,0
2832,$3ud,5130,4759461,63,Saudi Arabia (SA),Entertainment,2012,0,591,0,1,0,1399216,2383960,222781,1105321,0,0,358129,6312,0,0,0,0,0,0,0,5190,60
2833,S3 D Hd,5120,195773,29,Saudi Arabia (SA),Entertainment,2017,0,32,0,0,0,0,118419,27244,6825,3951,922,485,37927,0,0,5453,33,60,120,90,80,50
2834,غذي عقلك,5105,4672155,537,Saudi Arabia (SA),Music,2014,714,218924,82,492,0,4672155,0,0,0,0,0,0,0,0,5105,0,0,0,0,0,0,0
2835,Alwaleed Fa,5060,24789,47,Saudi Arabia (SA),Gaming,2012,0,24789,9,55,0,0,0,0,0,0,0,136247,111458,0,0,0,0,0,0,0,4440,620
2836,منصة التحليل الآلي والفني للأسهم,5050,342088,583,Saudi Arabia (SA),People & Blogs,2013,10,369,0,0,0,0,0,0,0,0,0,337423,4665,0,0,0,0,0,0,0,5050,0
2837,فد نفسك,5043,1208,10,Saudi Arabia (SA),Entertainment,2016,-11,1867613,0,700,633872,632664,0,0,0,0,0,0,0,4117,926,0,0,0,0,0,0,0
2838,Arti,5040,0,0,Saudi Arabia (SA),general,2011,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5430,220,170
2839,عارف المرشدي,5020,346434,16,Saudi Arabia (SA),general,2010,20,2220,0,5,0,0,0,0,0,0,0,283230,63204,0,0,0,0,0,0,0,4930,90
2840,Tina Kpop,5020,23909,1,Saudi Arabia (SA),People & Blogs,2018,-10,16,0,0,0,0,0,0,0,0,0,477465,453556,0,0,0,0,0,0,0,4800,220
2841,Yahya Alhihi Music,5010,88579,48,Saudi Arabia (SA),general,2016,10,888,0,2,0,0,0,0,0,0,0,83740,4839,0,0,0,0,0,0,0,4670,340
2842,نايف السالم 2,5006,10574308,655,Saudi Arabia (SA),People & Blogs,2015,30,31785,11,71,7897500,2491864,71434,113510,0,0,0,0,0,2567,1453,867,119,0,0,0,0,0
2843,عبدالله بن محمد || Abdalah Mohammed,5000,0,0,Saudi Arabia (SA),Entertainment,2016,0,0,0,0,0,577917,38455,1995,618367,0,0,0,0,0,5502,92,110,90,70,80,40,20
2844,I.M Tube,4990,1272268,79,Saudi Arabia (SA),People & Blogs,2017,0,2,0,0,0,913111,0,0,0,0,0,0,359157,0,4553,0,0,0,0,0,0,437
2845,Mr. Gamer,4980,521438,192,Saudi Arabia (SA),Gaming,2016,80,4656,1,10,0,0,0,0,0,0,0,423921,97517,0,0,0,0,0,0,0,3800,1180
2846,احمد الروقي,4960,6355933,2,Saudi Arabia (SA),general,2018,0,210,0,0,0,0,0,0,0,0,0,6352258,3675,0,0,0,0,0,0,0,5020,60
2847,Islamic Development Bank Group,4950,230862,568,Saudi Arabia (SA),Nonprofits & Activism,2015,30,666,0,1,0,67370,52570,26060,15983,24398,15964,15668,12849,0,434,543,833,640,2450,3760,520,670
2848,سينانو قيم/Senano,4940,1889265,3,Saudi Arabia (SA),People & Blogs,2016,0,48,0,0,0,0,0,0,0,0,0,1749825,139440,0,0,0,0,0,0,0,4960,20
2849,منوعات الشهر,4925,2140486,141,Saudi Arabia (SA),Entertainment,2017,11295,3463020,1300,7790,0,0,2140486,0,0,0,0,0,0,0,0,4925,0,0,0,0,0,0
2850,Noman 13,4890,1819154,33,Saudi Arabia (SA),general,2014,0,1024,0,2,0,0,0,0,0,0,1824719,18880,13315,0,0,0,0,0,0,5180,180,110
2851,I D7 D7,4890,995313,13,Saudi Arabia (SA),general,2012,-10,938,0,2,0,0,0,0,0,0,0,973568,21745,0,0,0,0,0,0,0,4880,10
2852,Batisam,4860,974915,17,Saudi Arabia (SA),Film & Animation,2013,0,237,0,0,0,0,0,0,0,0,0,968294,6621,0,0,0,0,0,0,0,4890,30
2853,Disaster,4850,0,0,Saudi Arabia (SA),Gaming,2012,0,0,0,0,0,0,0,0,2926,270,2656,0,0,0,0,0,0,5020,70,50,40,10
2854,Reem Tea,4850,20167,1,Saudi Arabia (SA),general,2016,-10,6,0,0,0,0,0,0,0,0,0,20093,74,0,0,0,0,0,0,0,4930,80
2855,Sidra Official 5544,4840,468894,241,Saudi Arabia (SA),general,2022,0,1821,0,4,0,0,0,0,0,0,0,410199,58695,0,0,0,0,0,0,0,3530,1310
2856,أبوعزيز,4840,1013070,879,Saudi Arabia (SA),Comedy,2012,20,2700,1,6,0,468335,57496,111188,50614,42615,198418,52691,116943,0,1349,227,1576,0,0,3760,310,770
2857,اهدا من كذا Ahdamnktha,4820,0,0,Saudi Arabia (SA),Entertainment,2017,-10,0,0,0,0,139922,58306,5806,20874,8542,94220,357,139587,0,4740,4740,0,0,0,4940,80,40
2858,صالح العبداللطيف,4820,2162978,121,Saudi Arabia (SA),Autos & Vehicles,2008,0,1000,0,2,0,0,0,0,1992714,99534,34499,19535,16696,0,0,0,0,4760,60,0,10,10
2859,Pixle   بكسل,4800,895197,5,Saudi Arabia (SA),Gaming,2018,20,1916,0,4,0,0,0,0,0,0,0,879004,16193,0,0,0,0,0,0,0,4370,430
2860,Vid Now V.N,4795,1368275,61,Saudi Arabia (SA),Comedy,2016,4795,1368275,513,3080,0,1368275,0,0,0,0,0,0,0,0,4795,0,0,0,0,0,0,0
2861,Abdullah Albraik,4790,1002257,21,Saudi Arabia (SA),People & Blogs,2014,-10,16,0,0,0,524158,211741,984,10346,246577,7553,531,367,0,5198,81,197,80,120,70,40,60
2862,ليستات عالمية,4790,1925432,38,Saudi Arabia (SA),People & Blogs,2017,0,594,0,1,0,111953,1203701,461018,70695,50844,12297,7361,7563,0,0,0,0,0,0,4840,30,20
2863,Fakroon فكرون,4785,548,4,Saudi Arabia (SA),People & Blogs,2016,-15,150,0,0,0,87,461,0,0,0,0,0,0,0,4634,151,0,0,0,0,0,0
2864,Nora,4730,1738,1,Saudi Arabia (SA),general,2013,0,0,0,0,0,0,0,0,0,0,0,1725,13,0,0,0,0,0,0,0,4740,10
2865,غيمه,4730,753619,32,Saudi Arabia (SA),general,2012,0,124,0,0,0,0,0,0,0,0,0,633950,119669,0,0,0,0,0,0,0,4790,60
2866,Hassan,4720,441051,42,Saudi Arabia (SA),general,2014,0,2,0,0,0,0,0,0,0,0,0,440909,142,0,0,0,0,0,0,0,4740,20
2867,Mr China,4720,0,0,Saudi Arabia (SA),People & Blogs,2016,0,0,0,0,0,52180,5279,3540,1993,2088,648,65728,0,0,4905,96,21,60,80,50,30,40
2868,Ebthal Bas,4700,171001,40,Saudi Arabia (SA),Entertainment,2016,0,55,0,0,0,0,0,0,0,0,0,170251,750,0,0,0,0,0,0,0,4760,60
2869,عائلة المشاهير Family Famous L,4690,0,0,Saudi Arabia (SA),People & Blogs,2017,0,0,0,0,0,29981,394055,602815,1026851,0,94766,31368,126134,0,675,1529,2176,280,60,130,0,40
2870,X Bl3aks,4670,2839833,680,Saudi Arabia (SA),Comedy,2012,0,455,0,1,0,1884564,630289,164634,62538,39645,34551,16307,7305,0,3495,846,169,70,50,40,10,10
2871,سكيمو Skeemo,4670,17376,7,Saudi Arabia (SA),general,2019,0,33,0,0,0,0,0,0,0,0,0,16053,1323,0,0,0,0,0,0,0,4710,40
2872,Tech Area,4640,550,2,Saudi Arabia (SA),general,2012,0,2,0,0,0,0,0,0,0,327,327,0,550,0,0,0,0,4800,60,40,40,20
2873,Reem17 Gt,4630,377595,33,Saudi Arabia (SA),general,2013,-10,12,0,0,0,0,0,0,0,0,377149,245,201,0,0,0,0,0,0,4700,40,30
2874,Miss Nahed,4670,583791,193,Saudi Arabia (SA),People & Blogs,2017,240,34671,13,78,0,0,0,0,0,0,0,334906,248885,0,0,0,0,0,0,0,2790,1880
2875,Arjefra,4630,204893,34,Saudi Arabia (SA),Howto & Style,2014,0,1133,0,2,0,0,0,0,0,0,0,203657,1236,0,0,0,0,0,0,0,4620,10
2876,Arab News,4630,4181733,369,Saudi Arabia (SA),News & Politics,2017,50,46235,17,104,0,437605,520189,395626,441369,821788,972272,453474,139410,0,0,0,1430,470,810,1030,400,490
2877,I Mx D   مكسد,4580,573,1,Saudi Arabia (SA),Gaming,2012,0,1,0,0,164268,141448,9681,309998,4977,109,18,8,16,3504,953,260,17,20,10,40,30,20
2878,Sekiro,4570,227986,93,Saudi Arabia (SA),Music,2013,-10,975,0,2,0,0,0,0,60694,222575,164651,79289,30079,0,0,0,0,1720,1570,590,560,130
2879,#Niyaf,4570,7384041,120,Saudi Arabia (SA),Music,2014,0,630,0,1,0,0,0,0,0,0,0,7361074,22967,0,0,0,0,0,0,0,4590,20
2880,نور الإيمان,4567,1417084,1715,Saudi Arabia (SA),Education,2015,1825,850599,318,1910,693046,724038,0,0,0,0,0,0,0,2308,2259,0,0,0,0,0,0,0
2881,Void Comix,4560,915781,12,Saudi Arabia (SA),Gaming,2016,0,237,0,0,0,0,0,0,0,0,0,912292,3489,0,0,0,0,0,0,0,4600,40
2882,مقاطع قصيرة  Shorts,4540,527066,4,Saudi Arabia (SA),People & Blogs,2016,-10,1,0,0,0,4158569,3595198,33830,1933,115810,8566,128889,105,0,0,0,4640,50,20,20,20,30
2883,قناة أدلجة,4540,237092,3,Saudi Arabia (SA),News & Politics,2016,-20,94,0,0,0,447321,12260,4713,145047,60075,22080,0,0,0,0,0,0,0,0,4540,0,0
2884,Hassan Faisal,4540,1048,4,Saudi Arabia (SA),general,2014,0,0,0,0,0,0,0,0,0,0,0,617,431,0,0,0,0,0,0,0,4560,20
2885,Abdulrahim,4440,2719,5,Saudi Arabia (SA),general,2013,0,3,0,0,0,0,0,0,0,0,1455,1200,64,0,0,0,0,0,0,4470,10,20
2886,وسيم الوصابي,4400,109181,66,Saudi Arabia (SA),News & Politics,2015,0,1622,0,3,0,0,0,0,0,0,0,62908,46273,0,0,0,0,0,0,0,4280,120
2887,سعيد الشهري ,4400,23722,23,Saudi Arabia (SA),general,2017,-20,156,0,0,0,0,0,0,0,0,0,5933,17789,0,0,0,0,0,0,0,4430,30
2888,Odin Son,4390,1788112,54,Saudi Arabia (SA),People & Blogs,2013,-10,3047,1,6,0,0,0,0,0,0,0,1739861,48251,0,0,0,0,0,0,0,4370,20
2889,شادن & وريف,4380,0,0,Saudi Arabia (SA),People & Blogs,2019,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4540,90,70
2890,Mr Saudi Usa,4360,53174,4,Saudi Arabia (SA),Gaming,2015,0,40,0,0,34483,9784,2054,1110,897,1548,1003,1231,1064,3802,484,45,51,10,70,10,50,50
2891,Abbas Hussen,4330,472,1,Saudi Arabia (SA),Entertainment,2017,-10,0,0,0,0,0,1482765,783694,699071,386,65,13,8,0,0,4427,3,20,40,10,10,20
2892,احمد بن حمد,4290,1180832,12,Saudi Arabia (SA),general,2015,10,1603,0,3,0,0,0,0,0,0,0,1161672,19160,0,0,0,0,0,0,0,4240,50
2893,Al Mualim   المعلم,4280,369,1,Saudi Arabia (SA),Gaming,2012,0,2,0,0,0,11420,969,1941,239,12397,74,29,32,0,4784,137,97,50,120,40,40,20
2894,Yaseenho,4280,178683,25,Saudi Arabia (SA),Entertainment,2014,-10,40,0,0,0,0,0,0,0,0,175842,1980,861,0,0,0,0,0,0,4370,40,50
2895,Newyou Saudi,4270,1410357,287,Saudi Arabia (SA),general,2017,40,16474,6,37,0,0,0,0,324625,240635,270415,365641,209041,0,0,0,0,607,763,1080,1220,600
2896,عاصم 3a9m,4230,5857,4,Saudi Arabia (SA),general,2013,0,4,0,0,0,0,0,0,0,0,0,5800,57,0,0,0,0,0,0,0,4250,20
2897,ونا   Wna,4220,699672,130,Saudi Arabia (SA),People & Blogs,2016,0,1063,0,2,0,0,0,0,0,0,0,658609,41063,0,0,0,0,0,0,0,4160,60
2898,Itsmedinama,4200,17758,9,Saudi Arabia (SA),People & Blogs,2016,10,109,0,0,11976,32272,43322,10639,12759,17540,29242,3066,2070,1588,954,1098,200,100,200,40,10,10
2899,Skills Football,4190,2040276,1194,Saudi Arabia (SA),People & Blogs,2015,2670,3161460,1190,7110,77385,1962891,0,0,0,0,0,0,0,265,3925,0,0,0,0,0,0,0
2900,Muhammad Sa,4180,125277,327,Saudi Arabia (SA),Entertainment,2013,0,112,0,0,0,222536,66129,155030,11847,12453,23495,23084,53021,0,1999,1999,0,0,0,4140,10,50
2901,Sangano,4170,1621304,689,Saudi Arabia (SA),People & Blogs,2021,10,727,0,1,0,0,0,0,0,0,0,1609160,12144,0,0,0,0,0,0,0,2750,1420
2902,Mj23,4160,0,0,Saudi Arabia (SA),People & Blogs,2016,0,0,0,0,0,1544138,1114096,2658234,0,0,0,0,0,0,0,0,0,0,0,4190,10,20
2903,فارس Designs L,4160,167,2,Saudi Arabia (SA),People & Blogs,2015,0,0,0,0,0,0,0,0,0,0,0,2408663,2408496,0,0,0,0,0,0,0,3720,440
2904,Mesh Al M Otibi,4140,3140746,371,Saudi Arabia (SA),Entertainment,2014,10,8271,3,18,0,0,0,0,0,0,0,3026791,113955,0,0,0,0,0,0,0,4050,90
2905,Bruno,4090,2472054,51,Saudi Arabia (SA),general,2011,0,486,0,1,0,0,0,0,0,0,0,2465341,6713,0,0,0,0,0,0,0,4070,20
2906,Bador Games,4090,23629,25,Saudi Arabia (SA),Gaming,2018,-10,1,0,0,0,0,6421,11582,3035,1775,575,148,93,0,0,2005,2075,50,210,90,80,80
2907,كيان {Fm},4080,0,0,Saudi Arabia (SA),People & Blogs,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,50,30
2908,Archosaur,4070,602958,79,Saudi Arabia (SA),Gaming,2011,0,672,0,1,0,0,0,0,0,0,532571,51962,18425,0,0,0,0,0,0,4120,0,50
2909,Lamunz,4050,2003,1,Saudi Arabia (SA),Gaming,2013,0,1,0,0,0,18050,17579,580,219,356,282,56,39,0,3797,922,249,130,100,70,70,50
2910,Obad,4040,109477,7,Saudi Arabia (SA),general,2013,0,44,0,0,0,0,0,0,0,0,0,108754,723,0,0,0,0,0,0,0,4080,40
2911,Pro Edition,4020,4251,5,Saudi Arabia (SA),Science & Technology,2018,0,0,0,0,0,0,0,53255,51490,2110,338,18,20,0,0,0,4210,0,60,60,50,20
